Relativzeit;Datum;Absolutzeit;Every cycle;CW_DEVICE_READY;CW_NO_READ;CW_GOOD_READ;CW_EXTERNAL_OUTPUT_1;CW_EXTERNAL_OUTPUT_2;CW_RESULT_1;CW_RESULT_2;CW_SYSTEM_READY;CW_EXTERNAL_INPUT_1;CW_EXTERNAL_INPUT_2;CW_SENSOR_1;CW_SENSOR_2;CW_RESERVED_02;CW_RESERVED_03;CW_TRIGGER_SENSOR_NO;CW_TRIGGER_SENSOR_NC;GOOD_READ;NO_READ;DEVICE_READY;SYSTEM_READY;ATR_DO_STATE;HEAD_01;HEAD_03;HEAD_04;HEAD_05;DATA_01;DATA_02;DATA_03;DATA_04;DATA_05;DATA_06;DATA_07;DATA_08;DATA_09;DATA_10;DATA_11;DATA_12;DATA_13;DATA_14;DATA_15;DATA_16;DATA_17;DATA_18;DATA_19;DATA_20;DATA_21;DATA_22;DATA_23;DATA_24;DATA_25;DATA_26;DATA_27;ATR.IN.HEADER.RESERVED_05;ATR.IN.HEADER.BUFFER_OVERRUN;ATR.IN.HEADER.RESERVED_04;ATR.IN.HEADER.RESERVED_03;ATR.IN.HEADER.PLCERROR;ATR.IN.HEADER.HEARTBEAT;ATR.IN.HEADER.RESERVED_02;ATR.IN.HEADER.RESERVED_01;ATR.IN.HEADER.TRANSMIT_COUNT_BACK_B;ATR.IN.HEADER.RECIEVE_LENGTH_LSB_B;ATR.IN.HEADER.RECIEVE_LENGTH_MSB_B;ATR.IN.HEADER.RECIEVE_COUNT_B;BARCODE_AC[1];BARCODE_AC[2];BARCODE_AC[3];BARCODE_AC[4];BARCODE_AC[5];BARCODE_AC[6];BARCODE_AC[7];BARCODE_AC[8];BARCODE_AC[9];BARCODE_AC[10];BARCODE_AC[11];BARCODE_AC[12];Semicolon;B_BARCODE_AC[1];B_BARCODE_AC[2];B_BARCODE_AC[3];B_BARCODE_AC[4];B_BARCODE_AC[5];B_BARCODE_AC[6];B_BARCODE_AC[7];B_BARCODE_AC[8];B_BARCODE_AC[9];B_BARCODE_AC[10];B_BARCODE_AC[11];B_BARCODE_AC[12];TG_B.STATUS;xray_machine_ok;xray_ready;xray_power_on;Trigger;Fehler
3845688;13.03.2020;11:22:41.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3845720;13.03.2020;11:22:41.720;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3846691;13.03.2020;11:22:42.691;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3847688;13.03.2020;11:22:43.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3847720;13.03.2020;11:22:43.720;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3848688;13.03.2020;11:22:44.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3849704;13.03.2020;11:22:45.704;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3850689;13.03.2020;11:22:46.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3851663;13.03.2020;11:22:47.663;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3851709;13.03.2020;11:22:47.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3852689;13.03.2020;11:22:48.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3852722;13.03.2020;11:22:48.722;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3853674;13.03.2020;11:22:49.674;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;170;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3854011;13.03.2020;11:22:50.011;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3854656;13.03.2020;11:22:50.656;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3854697;13.03.2020;11:22:50.697;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3855689;13.03.2020;11:22:51.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3856709;13.03.2020;11:22:52.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3857696;13.03.2020;11:22:53.696;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3858673;13.03.2020;11:22:54.673;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3858714;13.03.2020;11:22:54.714;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3859674;13.03.2020;11:22:55.674;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3860670;13.03.2020;11:22:56.670;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3860713;13.03.2020;11:22:56.713;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3861673;13.03.2020;11:22:57.673;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3862661;13.03.2020;11:22:58.661;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3862705;13.03.2020;11:22:58.705;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3863688;13.03.2020;11:22:59.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3863721;13.03.2020;11:22:59.721;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3864695;13.03.2020;11:23:00.695;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3865690;13.03.2020;11:23:01.690;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3866657;13.03.2020;11:23:02.657;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3866701;13.03.2020;11:23:02.701;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3867699;13.03.2020;11:23:03.699;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3868687;13.03.2020;11:23:04.687;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3869689;13.03.2020;11:23:05.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3870688;13.03.2020;11:23:06.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3870721;13.03.2020;11:23:06.721;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3871664;13.03.2020;11:23:07.664;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3871707;13.03.2020;11:23:07.707;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3872697;13.03.2020;11:23:08.697;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3873668;13.03.2020;11:23:09.668;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3873711;13.03.2020;11:23:09.711;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3874688;13.03.2020;11:23:10.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3874722;13.03.2020;11:23:10.722;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3875664;13.03.2020;11:23:11.664;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3875704;13.03.2020;11:23:11.704;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3876686;13.03.2020;11:23:12.686;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3876719;13.03.2020;11:23:12.719;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3877703;13.03.2020;11:23:13.703;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3878686;13.03.2020;11:23:14.686;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3878719;13.03.2020;11:23:14.719;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3879690;13.03.2020;11:23:15.690;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3880686;13.03.2020;11:23:16.686;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3880718;13.03.2020;11:23:16.718;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3881657;13.03.2020;11:23:17.657;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3881704;13.03.2020;11:23:17.704;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3882687;13.03.2020;11:23:18.687;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3883672;13.03.2020;11:23:19.672;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;171;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3883984;13.03.2020;11:23:19.984;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;172;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3884017;13.03.2020;11:23:20.017;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;172;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
