Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 525;IB 526;IB 527;IB 528;IB 529;IB 530;IB 531;QB 512;QB 513;QB 514;QB 515;QB 516;QB 517;QB 518;QB 519;QB 520;QB 521;QB 522;QB 523;QB 524;QB 525;SEND_BUFFER[2];SEND_BUFFER[3];SEND_BUFFER[4];SEND_BUFFER[5];SEND_BUFFER[6];SEND_BUFFER[7];SEND_BUFFER[8];SEND_BUFFER[9];SEND_BUFFER[10];SEND_BUFFER[11];SEND_BUFFER[12];SEND_BUFFER[13];SEND_BUFFER[14];RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];RCV_BUFFER.SCR_RES.RESULT_AC[5];RCV_BUFFER.SCR_RES.RESULT_AC[6];SEND_BUFFER[1];IB 532;QB 526;QB 527;QB 528;Trigger;Fehler
5284155;25.03.2020;17:38:18.155;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
5284288;25.03.2020;17:38:18.288;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
5284826;25.03.2020;17:38:18.826;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;0;0;0;0;0
5284892;25.03.2020;17:38:18.892;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;17;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5284937;25.03.2020;17:38:18.937;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;17;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5284971;25.03.2020;17:38:18.971;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5285710;25.03.2020;17:38:19.710;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5289334;25.03.2020;17:38:23.334;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5290867;25.03.2020;17:38:24.867;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5291646;25.03.2020;17:38:25.646;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5293157;25.03.2020;17:38:27.157;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;0;0;14;68;48;48;48;48;49;53;54;53;56;32;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;32;72;32;0;0
5293761;25.03.2020;17:38:27.761;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;53;57;48;49;54;53;49;48;51;32;32;72;32;49;82;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;32;32;32;32;68;82;0;0;0;0;0
5293794;25.03.2020;17:38:27.794;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;0;0;0;0;0
5295686;25.03.2020;17:38:29.686;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;0;0;0;0;0
5302307;25.03.2020;17:38:36.307;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;0;0;0;0;0
5304934;25.03.2020;17:38:38.934;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;82;0;0;0;0;0
5304967;25.03.2020;17:38:38.967;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5305014;25.03.2020;17:38:39.014;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5305661;25.03.2020;17:38:39.661;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5312314;25.03.2020;17:38:46.314;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5315681;25.03.2020;17:38:49.681;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5322311;25.03.2020;17:38:56.311;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5325648;25.03.2020;17:38:59.648;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5332330;25.03.2020;17:39:06.330;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5335657;25.03.2020;17:39:09.657;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5341835;25.03.2020;17:39:15.835;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5341947;25.03.2020;17:39:15.947;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5418927;25.03.2020;17:40:32.927;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5422625;25.03.2020;17:40:36.625;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5429310;25.03.2020;17:40:43.310;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5430613;25.03.2020;17:40:44.613;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5430714;25.03.2020;17:40:44.714;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5431968;25.03.2020;17:40:45.968;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5432290;25.03.2020;17:40:46.290;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;84;0;0;0;0;0
5432641;25.03.2020;17:40:46.641;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;68;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5432709;25.03.2020;17:40:46.709;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;17;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5432823;25.03.2020;17:40:46.823;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5433696;25.03.2020;17:40:47.696;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5437128;25.03.2020;17:40:51.128;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5438846;25.03.2020;17:40:52.846;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5439484;25.03.2020;17:40:53.484;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5439654;25.03.2020;17:40:53.654;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5441134;25.03.2020;17:40:55.134;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;49;53;54;53;56;32;32;72;32;49;82;50;0;0;14;48;52;48;53;57;49;48;53;50;56;32;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;32;78;32;0;0
5442773;25.03.2020;17:40:56.773;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;16;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;48;52;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5442813;25.03.2020;17:40:56.813;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5443630;25.03.2020;17:40:57.630;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5450301;25.03.2020;17:41:04.301;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5452751;25.03.2020;17:41:06.751;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;84;32;32;48;84;0;0;0;0;0
5452793;25.03.2020;17:41:06.793;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5453644;25.03.2020;17:41:07.644;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5460292;25.03.2020;17:41:14.292;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5463625;25.03.2020;17:41:17.625;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5470296;25.03.2020;17:41:24.296;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5473642;25.03.2020;17:41:27.642;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5480294;25.03.2020;17:41:34.294;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5483621;25.03.2020;17:41:37.621;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5489811;25.03.2020;17:41:43.811;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
5489921;25.03.2020;17:41:43.921;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;52;48;53;57;49;48;53;50;56;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;53;57;49;48;53;50;56;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;84;0;0;0;0;0
